dataset,Condition,Self_role,Other_role,self_weight,other_weight,caseID,Self_utility_label_0,self_utility_label_1,Other_utility_label_0,other_utility_label_1,joint_utility_label_0,joint_utility_label_1,final_decision,self_utility,other utility,joint_utility,oracle_joint_utility,joint_regret,expected_joint_decision,direction_matches_final,selected_model_seed,model_self_utility,model_other_utility,self_v0_model_seed,other_v0_model_seed,self_v0_model_utility,final_model_self_sacrifice,negotiate_alignment,flag
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",510,0.2518954248366013,0.766734693877551,0.8518954248366012,0.16673469387755102,0.5518954248366013,0.466734693877551,0,0.2518954248366013,0.8518954248366012,0.5518954248366013,0.5518954248366013,0,,,1,0.4462782652829534,0.7552096272254946,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",510,0.2518954248366013,0.766734693877551,0.8518954248366012,0.16673469387755102,0.5518954248366013,0.466734693877551,1,0.766734693877551,0.16673469387755102,0.466734693877551,0.5518954248366013,0.08516073095905025,,,393,0.694981367952879,0.6253215530712827,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",510,0.2518954248366013,0.766734693877551,0.8518954248366012,0.16673469387755102,0.5518954248366013,0.466734693877551,1,0.766734693877551,0.16673469387755102,0.466734693877551,0.5518954248366013,0.08516073095905025,,,393,0.694981367952879,0.6253215530712827,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",510,0.2518954248366013,0.766734693877551,0.8518954248366012,0.16673469387755102,0.5518954248366013,0.466734693877551,1,0.766734693877551,0.16673469387755102,0.466734693877551,0.5518954248366013,0.08516073095905025,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",510,0.2518954248366013,0.766734693877551,0.8518954248366012,0.16673469387755102,0.5518954248366013,0.466734693877551,1,0.766734693877551,0.16673469387755102,0.466734693877551,0.5518954248366013,0.08516073095905025,1,1,109,0.6265683642531823,0.7799521844238757,393,15,0.694981367952879,0.06841300369969672,self,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",511,0.28476190476190477,0.7404575163398692,0.8847619047619046,0.1404575163398693,0.5847619047619047,0.4404575163398693,0,0.28476190476190477,0.8847619047619046,0.5847619047619047,0.5847619047619047,0,,,1,0.49072270972739784,0.7996540716699391,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",511,0.28476190476190477,0.7404575163398692,0.8847619047619046,0.1404575163398693,0.5847619047619047,0.4404575163398693,1,0.7404575163398692,0.1404575163398693,0.4404575163398693,0.5847619047619047,0.1443043884220354,,,393,0.694981367952879,0.6253215530712827,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",511,0.28476190476190477,0.7404575163398692,0.8847619047619046,0.1404575163398693,0.5847619047619047,0.4404575163398693,1,0.7404575163398692,0.1404575163398693,0.4404575163398693,0.5847619047619047,0.1443043884220354,,,393,0.694981367952879,0.6253215530712827,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",511,0.28476190476190477,0.7404575163398692,0.8847619047619046,0.1404575163398693,0.5847619047619047,0.4404575163398693,1,0.7404575163398692,0.1404575163398693,0.4404575163398693,0.5847619047619047,0.1443043884220354,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",511,0.28476190476190477,0.7404575163398692,0.8847619047619046,0.1404575163398693,0.5847619047619047,0.4404575163398693,0,0.28476190476190477,0.8847619047619046,0.5847619047619047,0.5847619047619047,0,0,1,33,0.5261276061492434,0.823759533063536,393,15,0.694981367952879,0.16885376180363565,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",512,0.18287581699346406,0.8410884353741496,0.782875816993464,0.24108843537414967,0.48287581699346405,0.5410884353741496,0,0.18287581699346406,0.782875816993464,0.48287581699346405,0.5410884353741496,0.05821261838068559,,,1,0.49813011713480526,0.8070614790773465,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",512,0.18287581699346406,0.8410884353741496,0.782875816993464,0.24108843537414967,0.48287581699346405,0.5410884353741496,1,0.8410884353741496,0.24108843537414967,0.5410884353741496,0.5410884353741496,0,,,393,0.6912776642491754,0.621617849367579,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",512,0.18287581699346406,0.8410884353741496,0.782875816993464,0.24108843537414967,0.48287581699346405,0.5410884353741496,1,0.8410884353741496,0.24108843537414967,0.5410884353741496,0.5410884353741496,0,,,393,0.6912776642491754,0.621617849367579,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",512,0.18287581699346406,0.8410884353741496,0.782875816993464,0.24108843537414967,0.48287581699346405,0.5410884353741496,1,0.8410884353741496,0.24108843537414967,0.5410884353741496,0.5410884353741496,0,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",512,0.18287581699346406,0.8410884353741496,0.782875816993464,0.24108843537414967,0.48287581699346405,0.5410884353741496,0,0.18287581699346406,0.782875816993464,0.48287581699346405,0.5410884353741496,0.05821261838068559,0,1,26,0.47464639179388546,0.8479484713707577,393,15,0.6912776642491754,0.2166312724552899,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",513,0.17802721088435375,0.8451633986928104,0.7780272108843537,0.24516339869281045,0.47802721088435374,0.5451633986928104,0,0.17802721088435375,0.7780272108843537,0.47802721088435374,0.5451633986928104,0.06713618780845665,,,1,0.47220419120887935,0.7811355531514205,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",513,0.17802721088435375,0.8451633986928104,0.7780272108843537,0.24516339869281045,0.47802721088435374,0.5451633986928104,1,0.8451633986928104,0.24516339869281045,0.5451633986928104,0.5451633986928104,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",513,0.17802721088435375,0.8451633986928104,0.7780272108843537,0.24516339869281045,0.47802721088435374,0.5451633986928104,1,0.8451633986928104,0.24516339869281045,0.5451633986928104,0.5451633986928104,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",513,0.17802721088435375,0.8451633986928104,0.7780272108843537,0.24516339869281045,0.47802721088435374,0.5451633986928104,1,0.8451633986928104,0.24516339869281045,0.5451633986928104,0.5451633986928104,0,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",513,0.17802721088435375,0.8451633986928104,0.7780272108843537,0.24516339869281045,0.47802721088435374,0.5451633986928104,0,0.17802721088435375,0.7780272108843537,0.47802721088435374,0.5451633986928104,0.06713618780845665,0,1,26,0.4709426880901818,0.8442447676670539,393,15,0.6875739605454716,0.2166312724552898,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",514,0.1851388888888889,0.8372435897435897,0.7851388888888888,0.23724358974358975,0.4851388888888889,0.5372435897435898,0,0.1851388888888889,0.7851388888888888,0.4851388888888889,0.5372435897435898,0.05210470085470087,,,1,0.49813011713480526,0.8070614790773465,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",514,0.1851388888888889,0.8372435897435897,0.7851388888888888,0.23724358974358975,0.4851388888888889,0.5372435897435898,1,0.8372435897435897,0.23724358974358975,0.5372435897435898,0.5372435897435898,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",514,0.1851388888888889,0.8372435897435897,0.7851388888888888,0.23724358974358975,0.4851388888888889,0.5372435897435898,1,0.8372435897435897,0.23724358974358975,0.5372435897435898,0.5372435897435898,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",514,0.1851388888888889,0.8372435897435897,0.7851388888888888,0.23724358974358975,0.4851388888888889,0.5372435897435898,1,0.8372435897435897,0.23724358974358975,0.5372435897435898,0.5372435897435898,0,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",514,0.1851388888888889,0.8372435897435897,0.7851388888888888,0.23724358974358975,0.4851388888888889,0.5372435897435898,0,0.1851388888888889,0.7851388888888888,0.4851388888888889,0.5372435897435898,0.05210470085470087,0,1,116,0.48471637883826857,0.8502651226776723,393,15,0.6875739605454716,0.20285758170720303,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",515,0.1827777777777778,0.8358333333333333,0.7827777777777778,0.23583333333333334,0.4827777777777778,0.5358333333333334,0,0.1827777777777778,0.7827777777777778,0.4827777777777778,0.5358333333333334,0.05305555555555558,,,1,0.4796115986162867,0.7885429605588279,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",515,0.1827777777777778,0.8358333333333333,0.7827777777777778,0.23583333333333334,0.4827777777777778,0.5358333333333334,1,0.8358333333333333,0.23583333333333334,0.5358333333333334,0.5358333333333334,0,,,393,0.6838702568417679,0.6142104419601716,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",515,0.1827777777777778,0.8358333333333333,0.7827777777777778,0.23583333333333334,0.4827777777777778,0.5358333333333334,1,0.8358333333333333,0.23583333333333334,0.5358333333333334,0.5358333333333334,0,,,393,0.6838702568417679,0.6142104419601716,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",515,0.1827777777777778,0.8358333333333333,0.7827777777777778,0.23583333333333334,0.4827777777777778,0.5358333333333334,1,0.8358333333333333,0.23583333333333334,0.5358333333333334,0.5358333333333334,0,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",515,0.1827777777777778,0.8358333333333333,0.7827777777777778,0.23583333333333334,0.4827777777777778,0.5358333333333334,0,0.1827777777777778,0.7827777777777778,0.4827777777777778,0.5358333333333334,0.05305555555555558,0,1,26,0.4709426880901818,0.8442447676670539,393,15,0.6838702568417679,0.21292756875158614,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",516,0.25113475177304967,0.7671698113207547,0.8511347517730495,0.16716981132075473,0.5511347517730496,0.4671698113207547,0,0.25113475177304967,0.8511347517730495,0.5511347517730496,0.5511347517730496,0,,,1,0.4425745615792497,0.7515059235217909,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",516,0.25113475177304967,0.7671698113207547,0.8511347517730495,0.16716981132075473,0.5511347517730496,0.4671698113207547,1,0.7671698113207547,0.16716981132075473,0.4671698113207547,0.5511347517730496,0.08396494045229491,,,393,0.694981367952879,0.6253215530712827,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",516,0.25113475177304967,0.7671698113207547,0.8511347517730495,0.16716981132075473,0.5511347517730496,0.4671698113207547,1,0.7671698113207547,0.16716981132075473,0.4671698113207547,0.5511347517730496,0.08396494045229491,,,393,0.694981367952879,0.6253215530712827,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",516,0.25113475177304967,0.7671698113207547,0.8511347517730495,0.16716981132075473,0.5511347517730496,0.4671698113207547,1,0.7671698113207547,0.16716981132075473,0.4671698113207547,0.5511347517730496,0.08396494045229491,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",516,0.25113475177304967,0.7671698113207547,0.8511347517730495,0.16716981132075473,0.5511347517730496,0.4671698113207547,1,0.7671698113207547,0.16716981132075473,0.4671698113207547,0.5511347517730496,0.08396494045229491,1,1,541,0.66368487131199,0.7456057752667924,393,15,0.694981367952879,0.03129649664088896,self,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",517,0.14730994152046784,0.8624031007751938,0.7473099415204678,0.2624031007751938,0.4473099415204678,0.5624031007751937,1,0.8624031007751938,0.2624031007751938,0.5624031007751937,0.5624031007751937,0,,,1,0.4796115986162867,0.7885429605588279,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",517,0.14730994152046784,0.8624031007751938,0.7473099415204678,0.2624031007751938,0.4473099415204678,0.5624031007751937,1,0.8624031007751938,0.2624031007751938,0.5624031007751937,0.5624031007751937,0,,,393,0.6912776642491754,0.621617849367579,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",517,0.14730994152046784,0.8624031007751938,0.7473099415204678,0.2624031007751938,0.4473099415204678,0.5624031007751937,1,0.8624031007751938,0.2624031007751938,0.5624031007751937,0.5624031007751937,0,,,393,0.6912776642491754,0.621617849367579,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",517,0.14730994152046784,0.8624031007751938,0.7473099415204678,0.2624031007751938,0.4473099415204678,0.5624031007751937,1,0.8624031007751938,0.2624031007751938,0.5624031007751937,0.5624031007751937,0,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",517,0.14730994152046784,0.8624031007751938,0.7473099415204678,0.2624031007751938,0.4473099415204678,0.5624031007751937,1,0.8624031007751938,0.2624031007751938,0.5624031007751937,0.5624031007751937,0,1,1,541,0.6599811676082863,0.7419020715630886,393,15,0.6912776642491754,0.03129649664088907,self,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",518,0.2882945736434109,0.7281286549707602,0.8882945736434108,0.12812865497076026,0.5882945736434109,0.42812865497076025,0,0.2882945736434109,0.8882945736434108,0.5882945736434109,0.5882945736434109,0,,,1,0.49813011713480526,0.8070614790773465,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",518,0.2882945736434109,0.7281286549707602,0.8882945736434108,0.12812865497076026,0.5882945736434109,0.42812865497076025,1,0.7281286549707602,0.12812865497076026,0.42812865497076025,0.5882945736434109,0.16016591867265062,,,393,0.6764628494343605,0.6068030345527642,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",518,0.2882945736434109,0.7281286549707602,0.8882945736434108,0.12812865497076026,0.5882945736434109,0.42812865497076025,1,0.7281286549707602,0.12812865497076026,0.42812865497076025,0.5882945736434109,0.16016591867265062,,,393,0.6764628494343605,0.6068030345527642,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",518,0.2882945736434109,0.7281286549707602,0.8882945736434108,0.12812865497076026,0.5882945736434109,0.42812865497076025,1,0.7281286549707602,0.12812865497076026,0.42812865497076025,0.5882945736434109,0.16016591867265062,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",518,0.2882945736434109,0.7281286549707602,0.8882945736434108,0.12812865497076026,0.5882945736434109,0.42812865497076025,0,0.2882945736434109,0.8882945736434108,0.5882945736434109,0.5882945736434109,0,0,1,26,0.47464639179388546,0.8479484713707577,393,15,0.6764628494343605,0.20181645764047507,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",519,0.17134502923976608,0.8511627906976743,0.771345029239766,0.25116279069767444,0.47134502923976607,0.5511627906976744,0,0.17134502923976608,0.771345029239766,0.47134502923976607,0.5511627906976744,0.07981776145790831,,,1,0.4573893763940645,0.7663207383366056,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",519,0.17134502923976608,0.8511627906976743,0.771345029239766,0.25116279069767444,0.47134502923976607,0.5511627906976744,1,0.8511627906976743,0.25116279069767444,0.5511627906976744,0.5511627906976744,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",519,0.17134502923976608,0.8511627906976743,0.771345029239766,0.25116279069767444,0.47134502923976607,0.5511627906976744,1,0.8511627906976743,0.25116279069767444,0.5511627906976744,0.5511627906976744,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",519,0.17134502923976608,0.8511627906976743,0.771345029239766,0.25116279069767444,0.47134502923976607,0.5511627906976744,1,0.8511627906976743,0.25116279069767444,0.5511627906976744,0.5511627906976744,0,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",519,0.17134502923976608,0.8511627906976743,0.771345029239766,0.25116279069767444,0.47134502923976607,0.5511627906976744,0,0.17134502923976608,0.771345029239766,0.47134502923976607,0.5511627906976744,0.07981776145790831,0,1,116,0.48101267513456486,0.8465614189739686,393,15,0.6875739605454716,0.20656128541090674,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",520,0.1832183908045977,0.8407142857142856,0.7832183908045977,0.24071428571428574,0.48321839080459766,0.5407142857142857,0,0.1832183908045977,0.7832183908045977,0.48321839080459766,0.5407142857142857,0.05749589490968804,,,1,0.49813011713480526,0.8070614790773465,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",520,0.1832183908045977,0.8407142857142856,0.7832183908045977,0.24071428571428574,0.48321839080459766,0.5407142857142857,1,0.8407142857142856,0.24071428571428574,0.5407142857142857,0.5407142857142857,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,multi_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",520,0.1832183908045977,0.8407142857142856,0.7832183908045977,0.24071428571428574,0.48321839080459766,0.5407142857142857,1,0.8407142857142856,0.24071428571428574,0.5407142857142857,0.5407142857142857,0,,,393,0.6875739605454716,0.6179141456638753,,,,,,
acs_coverage,aggregate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",520,0.1832183908045977,0.8407142857142856,0.7832183908045977,0.24071428571428574,0.48321839080459766,0.5407142857142857,1,0.8407142857142856,0.24071428571428574,0.5407142857142857,0.5407142857142857,0,,,,,,,,,,,
acs_coverage,negotiate,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",520,0.1832183908045977,0.8407142857142856,0.7832183908045977,0.24071428571428574,0.48321839080459766,0.5407142857142857,0,0.1832183908045977,0.7832183908045977,0.48321839080459766,0.5407142857142857,0.05749589490968804,0,1,116,0.48471637883826857,0.8502651226776723,393,15,0.6875739605454716,0.20285758170720303,other,
acs_coverage,single,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",521,0.27178861788617886,0.753502824858757,0.8717886178861788,0.15350282485875708,0.5717886178861789,0.45350282485875704,0,0.27178861788617886,0.8717886178861788,0.5717886178861789,0.5717886178861789,0,,,1,0.4536856726903608,0.762617034632902,,,,,,
acs_coverage,self_optimal,community_members,defendants,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.7,""local_consistency"":0.1}",521,0.27178861788617886,0.753502824858757,0.8717886178861788,0.15350282485875708,0.5717886178861789,0.45350282485875704,1,0.753502824858757,0.15350282485875708,0.45350282485875704,0.5717886178861789,0.11828579302742182,,,393,0.6912776642491754,0.621617849367579,,,,,,
